ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
yeast,autoweka,9120,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9181,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9240,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9300,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9361,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9420,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9480,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9540,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9600,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9660,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9720,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9780,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9841,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9900,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9960,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10020,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10081,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10140,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10201,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10260,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10320,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10380,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10440,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10500,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10561,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10620,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10681,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10740,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,10801,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
