ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
car,eps-greedy2,656,572,13,44,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,670,585,13,45,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,683,598,13,46,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,696,611,13,47,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,709,624,13,48,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,722,637,13,49,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,735,650,13,50,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,748,663,13,51,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,761,676,13,52,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,774,689,13,53,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,788,702,13,54,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,801,715,13,55,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,814,728,13,56,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,827,741,13,57,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,840,754,13,58,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,853,767,13,59,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,866,780,13,60,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,258,160,16,10,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,274,176,16,11,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,290,192,16,12,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,306,208,16,13,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,322,224,16,14,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,338,240,16,15,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,354,256,16,16,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,370,272,16,17,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,386,288,16,18,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,402,304,16,19,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,419,320,16,20,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,435,336,16,21,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,451,352,16,22,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,467,368,16,23,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,483,384,16,24,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,499,400,16,25,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,515,416,16,26,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,531,432,16,27,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,547,448,16,28,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
